Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1941,16454799,illunome,"2026-07-19 11:25:43",0.900,33,tergelmunkhbat
1942,16585220,"Muhan Qiu","2026-09-06 16:59:00",0.900,4,muhanqiu
1943,16504809,"Boris Djagou","2026-07-20 12:15:17",0.900,2,borisdjagou
1944,16501036,"Omkar Kadam","2026-08-25 13:24:19",0.900,5,itzzomkar
1945,16455032,OnRoad,"2026-07-13 07:43:25",0.900,13,kongconf
1946,16490364,ym_xqm121,"2026-07-18 11:45:34",0.900,2,ymxqm121
1947,16462655,"Raspberry pie <3","2026-07-13 12:13:20",0.900,1,mmummmm
1948,16638302,"Andrew See","2026-08-11 13:04:16",0.900,10,andrewfranklinsee
1949,16612063,imainjob,"2026-08-28 17:29:25",0.900,13,imainjob
1950,16673278,"Phạm Ngọc Thiên Ân","2026-09-13 09:40:04",0.900,44,pntan17
1951,16456311,Santhana,"2026-09-15 07:49:43",0.900,36,santhanalekshmic
1952,16505311,"HELIOS reasonning","2026-07-13 01:58:25",0.900,8,heliosreasonning
1953,16531036,anyasri,"2026-08-09 08:00:05",0.900,6,anyasri
1954,16474324,"[Deleted] 62348597-2798-4575-847a-1d49e302de45","2026-07-18 07:13:22",0.900,10,del=a8f3af9aeaa6ae2f
1955,16456684,Grantley,"2026-07-12 09:53:24",0.900,11,grantleycullar
1956,16458059,vkhydras,"2026-07-19 10:13:09",0.900,17,vickimar
1957,16539325,Ikeda0516,"2026-07-19 08:22:28",0.900,4,ikeda0516
1958,16470177,gosu.Kouts,"2026-07-20 10:51:10",0.900,37,gosukouts
1959,16482726,"Muhammad Ibrahim Qasmi","2026-07-17 18:51:26",0.900,4,ibrahimqasimi
1960,16453552,rakumo,"2026-08-17 23:28:22",0.900,6,sirakumo
1961,16459015,stonebell,"2026-07-28 14:27:51",0.900,12,jinstat
1962,16541392,RuiKimura4,"2026-07-18 15:49:28",0.900,6,ruikimura4
1963,16516443,"Dharmendra Singh Rathore","2026-07-17 07:28:48",0.900,1,dsrathore11
1964,16572578,"Shin Ae0123","2026-07-20 05:00:58",0.900,5,shinae0123
1965,16634254,takoyakimaru,"2026-08-01 04:47:32",0.900,1,takoyakimaru
1966,16892218,DrFranklinH,"2026-09-15 03:41:43",0.899,7,drfranklinh
1967,16514963,"SIDDHARTH SINGH","2026-07-13 02:53:40",0.899,3,siddharthsingh7545
1968,16533215,"Sahil Sahney","2026-07-19 20:58:03",0.899,7,sahni18
1969,16469079,Jokrasa,"2026-07-13 17:16:14",0.899,32,jonaskreutz
1970,16640493,"T ARIEF Setiawan","2026-08-17 06:31:37",0.899,6,tariefsetiawan
1971,16748055,"mikan s","2026-09-13 02:24:35",0.899,63,mikanss
1972,16459456,"sven weidenmann","2026-07-14 12:07:41",0.899,19,svenweidenmann
1973,16453832,"Yaroslav kholmirzayev","2026-07-13 22:09:08",0.899,15,yaroslavkholmirzayev
1974,16513648,we2,"2026-07-22 13:32:40",0.899,6,"samhitmantrala,susman310"
1975,16796338,"AM #2","2026-09-05 10:09:55",0.899,4,cassinicraft
1976,16454569,maniginam,"2026-09-14 03:00:05",0.898,22,maniginam
1977,16592894,"Mikhail Kamenshchikov","2026-07-26 03:13:49",0.898,5,greenwolf
1978,16544501,"Hai Nguyen Thien","2026-09-13 08:16:20",0.898,45,"buphmquc,hainguyenthien"
1979,16530394,"Koosha S","2026-07-11 01:06:09",0.898,1,kooshas
1980,16457558,jackykchan,"2026-07-11 03:35:37",0.898,4,jackykchan
1981,16495936,Colhomy,"2026-07-11 03:41:04",0.898,3,colhomy
1982,16494618,"Samuil Petkov","2026-07-20 19:26:40",0.898,9,samuilpetkov
1983,16509056,Amer,"2026-07-11 11:56:16",0.898,6,amerhu
1984,16460291,"kiran kumar 3031","2026-07-11 12:19:42",0.898,7,kirankumar3031
1985,16478030,"Jack Etheredge","2026-07-11 14:39:43",0.898,5,jacketheredge
1986,16482082,"century sun","2026-07-11 18:34:31",0.898,7,centurysun
1987,16533394,"Kyles Light","2026-07-12 10:12:05",0.898,3,kyleslight
1988,16476077,"tensor choko","2026-09-12 07:21:26",0.898,4,tensorchoko
1989,16488985,"Yin Htwe","2026-08-28 14:45:29",0.898,21,pplusk23
1990,16508263,tekatoncat,"2026-07-14 18:13:09",0.898,4,tekatoncat
1991,16513241,"Ilya Yakavets","2026-08-02 15:33:11",0.898,9,"danielhocevar,ilyayakavets"
1992,16483697,"Dalton Omondi","2026-07-13 06:24:59",0.898,1,daltongabrielomondi
1993,16551892,"Badal Singh@09","2026-07-15 18:24:47",0.898,1,badalsingh09
1994,16472729,dirhq88,"2026-07-16 04:11:12",0.898,1,dirhq88
1995,16462772,LogicLab,"2026-07-24 02:54:29",0.898,20,logiclab
1996,16454232,"Giuseppe Lentini","2026-07-07 19:18:27",0.898,28,sepp1999
1997,16486506,"Arthurs Torres24","2026-07-12 04:52:29",0.898,25,arthurstorres24
1998,16531816,"kazuki morikawa","2026-07-13 14:18:35",0.898,7,kazukimorikawa
1999,16536720,ickma2311,"2026-07-13 23:58:50",0.898,3,ickma2311
2000,16453646,TG_Aetheryx,"2026-07-11 06:32:04",0.898,33,subzerin
2001,16457068,"Rushank Choksi","2026-07-11 10:03:29",0.898,1,rushankchoksi
2002,16585662,akhellad,"2026-07-28 08:23:00",0.898,4,akhellad
2003,16731609,"HD h Joratos","2026-08-24 18:08:34",0.898,11,hdhjoratos
2004,16776829,"Mikhail Bovt","2026-08-26 19:48:54",0.898,2,mikhailsovab
2005,16592753,Elpicaco,"2026-07-28 10:09:07",0.898,2,"elpicaco,jacobomartin"
2006,16593976,"Naval Singh","2026-07-31 04:17:27",0.898,33,navalwoanders
2007,16494800,"Mikhail Karchevskiy","2026-09-12 23:12:09",0.898,25,suvalex
2008,16459339,"Kzk Knmt","2026-09-14 16:56:30",0.898,7,kzkknmt
2009,16454806,"Justin Kim","2026-07-14 14:19:48",0.897,38,justinkim1216
2010,16484393,"Samuels Winstons","2026-07-10 22:42:41",0.897,9,samuelswinstons
2011,16666181,Feuorme,"2026-08-05 20:06:21",0.897,1,feuorme
2012,16497611,Lovlace、,"2026-07-10 01:23:09",0.897,16,"irisis,lovlace"
2013,16543806,Atsushi04,"2026-09-15 00:21:26",0.897,110,atsushi04
2014,16454753,"Wedge Development LLC","2026-08-03 16:35:06",0.897,11,taylorcpowell
2015,16455271,Aevion-Labs,"2026-08-06 16:55:50",0.897,61,aevionlabs
2016,16458684,"Yiğit Efe Albaş","2026-07-19 11:24:00",0.897,11,yiitefealba
2017,16458076,TheOne_0121,"2026-08-13 16:23:12",0.897,37,theone0121
2018,16493628,Zulqar,"2026-07-29 04:54:27",0.897,20,johndoe2011
2019,16603989,Parag,"2026-08-11 06:11:59",0.897,10,paragkale
2020,16501397,"Khoi Dang","2026-07-21 03:17:09",0.897,9,ngockhoidang
2021,16489005,Aiden,"2026-07-07 09:10:24",0.896,4,aidenbaugh11
2022,16455290,"Seungmin Ha","2026-07-13 01:07:20",0.896,7,seungmin2987
2023,16784339,PrasadChopade213,"2026-08-31 16:08:31",0.896,8,prasadchopade213
2024,16831426,"Pedro Pino2001","2026-09-06 07:57:01",0.896,4,pedropino2001
2025,16459864,Jet,"2026-08-01 02:44:39",0.896,29,drkongvis
2026,16493926,SYiLiu,"2026-07-19 07:47:45",0.896,8,syiliu
2027,16464933,"Fabian Henning","2026-07-07 06:23:12",0.896,2,crustacean
2028,16453770,"Jacopo Repossi","2026-07-18 16:10:33",0.896,28,jacoporepossi
2029,16492249,"Justin Kimlim","2026-07-28 06:07:13",0.896,74,justinkimlim
2030,16464598,"Otmane Elmahda","2026-07-09 19:34:22",0.896,12,otmaneelmahda
2031,16463279,"z shuyang","2026-07-08 08:38:16",0.896,17,zshuyang
2032,16493287,Bright,"2026-07-07 16:15:10",0.896,7,omagebright
2033,16498840,kekuru,"2026-07-21 17:15:40",0.896,3,soyaishihara
2034,16488550,"SteveHY Shih","2026-07-10 13:22:53",0.896,1,stevehyshih
2035,16463345,"Hyun-woo Kim","2026-07-23 07:20:26",0.896,2,hwkims
2036,16589847,"Ahmed Samir","2026-07-23 23:56:20",0.896,1,ahmedsamir1598
2037,16487914,yanjixiang,"2026-07-25 02:31:05",0.896,1,yanjixiang
2038,16453801,"Brothers of Creations","2026-07-07 10:27:30",0.896,12,"praveensivanandham,rahulrathnavel,sivasabari"
2039,16485875,"SangMoon Lee2","2026-07-10 07:07:06",0.896,5,sangmoonlee2
2040,16454680,"Jananthan Paramsothy","2026-08-09 21:52:22",0.896,22,jananthanparamsothy
2041,16463033,"PEDRO A. PALACIOS Z.","2026-07-08 03:12:40",0.896,23,pedroapalaciosz
2042,16471194,Ajay_Rao_43,"2026-09-14 11:10:02",0.896,5,ajayrao43
2043,16459675,Mehdi,"2026-07-24 13:40:32",0.896,18,mehdibukhari
2044,16468295,"Yaro Perventsev","2026-09-07 18:58:09",0.896,15,yaroslavperventsev
2045,16585212,"Jiaming Zhou","2026-08-11 06:18:18",0.896,16,jiamingzhou230612
2046,16865837,"Aditya Kumar #2","2026-09-12 04:51:24",0.896,1,addictedgt
2047,16487420,"Dhe Yeong","2026-08-13 00:04:08",0.896,10,dheyeong
2048,16464949,"Đoàn Công Pho","2026-07-23 01:08:10",0.896,7,"hinminhnguyn,oncngpho"
2049,16702097,"Anh-Vu Mai-Nguyen","2026-09-14 20:19:07",0.896,58,mainguyenanhvu
2050,16454257,"Maher el Ouahabi","2026-07-11 22:37:42",0.896,23,maherelouahabi
2051,16600071,Unicorn,"2026-07-26 14:36:06",0.895,3,scutxuanyu
2052,16833162,"Bora Inc","2026-09-14 21:17:37",0.895,9,borainc
2053,16877715,"Nicholas Chan","2026-09-15 04:03:13",0.895,10,nicholaschan44
2054,16556555,t/RCT+,"2026-08-20 01:20:41",0.895,27,"doniyorilyosov,javohirx,sarvarislamov"
2055,16484464,"Arpit Singh","2026-07-19 23:12:43",0.895,24,arpitsingh8809
2056,16798313,"Rishik Arya","2026-09-02 18:47:51",0.895,3,rishikarya
2057,16638916,"Vismay Pattedar","2026-08-04 07:08:44",0.895,8,vismaypattedar
2058,16453739,TGMATH,"2026-07-08 00:19:30",0.895,21,tgmath
2059,16881813,"Solving maths","2026-09-14 15:17:15",0.895,2,royanupam
2060,16462276,MattFeng414,"2026-07-22 22:11:40",0.895,11,mattfeng414
2061,16534291,"Chandan Verma","2026-08-23 01:52:00",0.895,4,chandanverma
2062,16470341,"Yusif Jabbarzade","2026-07-24 11:16:52",0.894,3,yusifjabbarzade
2063,16803317,tyffee,"2026-09-15 00:59:39",0.894,23,tyffee
2064,16604853,"Muhammad Ahmed","2026-08-08 17:34:38",0.894,6,muhammad4hmed
2065,16458521,"José Manuel Rodríguez Vélez","2026-08-24 16:12:47",0.894,9,marthinal
2066,16670135,UD,"2026-08-23 16:37:51",0.894,3,utkuduzen
2067,16697137,"Antoine Matemane Mahirwe","2026-08-18 13:19:20",0.894,21,antoinemah
2068,16459013,zhenglei_001,"2026-08-13 08:00:18",0.894,55,zhenglei001
2069,16541893,WQAAAA,"2026-08-12 16:18:24",0.894,5,wqaaaa
2070,16459596,"Fernando Couto","2026-08-07 20:26:11",0.894,45,fernandocouto
2071,16492042,yashima88,"2026-07-08 07:36:52",0.894,3,yashima88
2072,16861918,iwa,"2026-09-10 03:51:26",0.894,2,ichiko
2073,16453520,"Simon Rüba","2026-07-19 09:35:08",0.894,13,simonrba
2074,16664737,"kevin zhou","2026-08-20 19:58:07",0.894,5,kevinzhou66
2075,16468990,JaimeF,"2026-07-10 23:06:31",0.894,11,druidh
2076,16500974,"Vadim Borisov","2026-07-09 16:26:22",0.894,7,hireme
2077,16506992,chenwenqiang_001,"2026-08-05 06:48:50",0.893,50,chenwenqiang001
2078,16455479,CyberWalker888,"2026-08-06 21:23:04",0.893,37,cyberwalker888
2079,16455159,"Moon walk","2026-07-31 17:15:47",0.893,38,manish756
2080,16454119,"Victor Mercklé","2026-07-09 10:36:40",0.893,52,vmerckle
2081,16483509,"Jesse Bullard","2026-07-20 02:11:39",0.893,14,jessebullard
2082,16463682,"David List","2026-07-06 11:26:58",0.893,1,davidlist
2083,16491917,"Udit Jain","2026-07-07 07:41:41",0.893,2,uditjain13
2084,16499518,Vanshika,"2026-07-07 07:47:09",0.893,1,velvetcrystal
2085,16496265,"Yi Wang","2026-07-09 15:33:23",0.893,13,yiwang88
2086,16653224,"Mcenroe Raymond Lopes","2026-08-21 04:48:38",0.893,36,mcenroeraymondlopes
2087,16509017,SCLim2022080004,"2026-07-27 17:28:27",0.893,12,sclim2022080004
2088,16467748,"Saif eddine Faten","2026-07-06 09:01:15",0.893,5,mihoek12
2089,16635338,Claude.XD,"2026-09-13 23:23:39",0.893,32,kingychiu
2090,16463508,"Dimas Pasha Akrilian","2026-08-26 12:55:46",0.893,20,dimaspashaakrilian
2091,16456242,"Sangram Patil","2026-07-19 08:59:11",0.893,51,sangrampatil5150
2092,16490464,"Vibeesh S S","2026-07-06 18:03:03",0.893,3,"vibeeshss,vijayadithiya"
2093,16465909,Muhandro,"2026-07-23 20:10:01",0.893,6,muhandro
2094,16454450,"Marc Silveira","2026-07-17 20:28:20",0.893,32,marcsilveira
2095,16697427,"Kea Kohv","2026-09-07 06:45:40",0.893,8,keakohv
2096,16514688,"Mohammed salah aldeen","2026-07-10 02:16:39",0.893,1,mohammedsalahaldeen
2097,16586631,Rostislav,"2026-07-30 13:04:25",0.893,1,rl0h4w
2098,16480883,"lewis lovelock","2026-07-06 09:07:29",0.893,1,lewislovelock
2099,16494123,"Nadezhda Smurova","2026-07-06 09:43:00",0.893,1,nadezhdasmurova
2100,16487928,"Yu Wu","2026-07-10 23:23:17",0.893,19,nightsh4de
2101,16465468,Lukchard,"2026-07-07 12:11:17",0.893,14,lukchard
2102,16456076,"Kaushik Ramayya Chikkala","2026-07-30 07:51:29",0.892,8,kaushikramayya
2103,16663746,Vyas,"2026-09-01 17:59:11",0.892,10,vyask21
2104,16454933,Bull,"2026-07-10 21:26:23",0.892,8,welshonionman
2105,16472193,"LIN mimosa","2026-07-08 07:31:25",0.892,12,"achenyyc,linmimosa"
2106,16455585,Mr.キノコ,"2026-07-06 10:40:57",0.892,15,mrkinoko
2107,16515373,g0bsters,"2026-07-14 08:42:42",0.892,3,g0bsters
2108,16588018,"xisheng feng","2026-07-24 11:18:47",0.892,3,xishengfeng
2109,16461515,Kamal,"2026-07-10 20:07:28",0.892,11,aarvit
2110,16456422,"Rahul Jiwane","2026-08-21 17:45:31",0.892,7,rahuljiwane
2111,16460254,"Parth Talsania","2026-07-08 14:22:07",0.892,13,parthtalsania
2112,16882124,Dazai_is_not_here,"2026-09-13 17:31:40",0.892,3,minmattral
2113,16495922,"surya shekhawat","2026-07-16 05:17:47",0.892,3,suryashekhawat
2114,16490640,无风可掇,"2026-07-09 02:43:58",0.892,6,wufengkeduo
2115,16469048,"Sergey Nefedov","2026-07-27 10:37:00",0.892,5,sergionefedov
2116,16490574,weiyang,"2026-08-09 12:05:35",0.892,4,weiyangeliu
2117,16456308,Charlieherrs,"2026-07-08 15:09:13",0.892,2,charlieherrs
2118,16785653,"Tanush Goel","2026-09-01 10:49:51",0.892,4,tanushgoel
2119,16471668,La_Flamie,"2026-07-13 17:00:14",0.892,15,duclailapttrinh
2120,16623022,"Samuel Abramov","2026-08-11 17:03:20",0.892,7,samyssmile
2121,16483634,"Salman Khaliq","2026-07-06 14:57:27",0.892,7,salmankhaliq22
2122,16491656,"magembe frank","2026-07-06 09:33:01",0.892,1,magembefrank
2123,16489080,"Syed Saad Hasan Emad","2026-08-17 07:26:12",0.892,5,syedsaadhasanemad
2124,16772478,"Bryan Cheng","2026-08-28 07:36:34",0.892,6,bryancheng023
2125,16607108,"Anh Lam","2026-08-18 01:51:11",0.892,11,amelialam
2126,16457785,"Himanshu Shekhar","2026-07-09 06:44:25",0.892,13,trackastra2307
2127,16455771,!!!!!,"2026-09-14 15:51:28",0.892,7,forgakki
2128,16472863,"ora Whale","2026-07-10 09:26:40",0.891,8,orawhale
2129,16497731,moeuuu,"2026-07-15 16:12:05",0.891,2,moeuuu
2130,16485876,anxuanng,"2026-07-06 19:03:25",0.891,7,anmatngu
2131,16644488,"Alissa King","2026-08-06 01:01:39",0.891,6,alissaking
2132,16697939,AoiNoWaltz20,"2026-08-20 19:21:06",0.891,2,aoinowaltz20
2133,16480272,MiaoZiDongZhi,"2026-07-12 07:51:46",0.891,3,miaozidongzhi
2134,16472129,Huangxiayiluo,"2026-07-11 06:10:02",0.891,6,huangxiayiluo
2135,16732114,"codex rybaka","2026-08-19 04:58:16",0.891,7,yuriplot
2136,16453960,"Meenal Sinha","2026-07-09 18:49:55",0.891,2,meenalsinha
2137,16594813,沼里太誠,"2026-07-25 04:15:21",0.891,2,numaritaisei
2138,16717367,"Raikou's fanclub","2026-09-04 19:18:23",0.891,6,"raikouf,songbirdie"
2139,16505794,Devs01,"2026-07-28 06:29:23",0.891,99,devs01
2140,16593827,"youngpoog lee","2026-08-16 17:19:33",0.891,1,youngpooglee
2141,16556867,"Alejandro Lavandeira Casais","2026-07-17 23:59:23",0.890,4,alejandrolavandeira
2142,16792758,susutem,"2026-09-12 00:32:37",0.890,2,susutem
2143,16460869,Handudu,"2026-07-04 13:55:26",0.890,3,handudu
2144,16482136,"Oliver Guanyang Wang","2026-07-07 13:23:10",0.890,8,oliverguanyangwang
2145,16463567,monbayashi,"2026-07-05 09:03:07",0.890,13,monbayashi
2146,16565880,"Davide Brunori","2026-07-20 19:47:00",0.890,4,davidebrunori
2147,16726482,MohamedYAbdelaziz2,"2026-08-23 10:00:04",0.890,9,mohamedyabdelaziz2
2148,16654871,"Mohit Reddy","2026-08-03 21:02:21",0.890,2,mohitvarred
2149,16727294,"Md.Mahfujul Karim","2026-09-15 01:24:55",0.890,20,mdmahfujulkarim
2150,16616324,NM12,"2026-08-02 02:58:40",0.890,2,mnathic
2151,16509706,"Mikkel Blæsbjerg","2026-07-15 13:50:19",0.890,5,mikkelblsbjerg
2152,16514136,NoeKun,"2026-07-11 09:12:08",0.890,4,noekun
2153,16531995,"Толян Мастрюков","2026-07-12 11:27:24",0.890,5,tolkkk1
2154,16602645,"Liam O’Brien","2026-08-24 22:53:57",0.890,3,liamob96
2155,16456598,MylaJazz,"2026-07-09 22:15:51",0.890,4,"kateadkins,mylajazz"
2156,16473756,"Pastor Soto","2026-07-10 14:19:38",0.890,12,pastorsoto
2157,16513280,"Aleksei Zarubin","2026-08-25 19:32:41",0.889,7,larnort
2158,16457263,"Jeroen Cottaar","2026-07-08 20:47:09",0.889,16,jeroencottaar
2159,16492491,EricBrattain,"2026-07-09 17:38:49",0.889,6,brattain
2160,16515490,hilbet,"2026-07-10 08:01:39",0.889,1,hilbet
2161,16794876,Manish,"2026-08-31 17:41:01",0.889,3,themanysh
2162,16460097,NJU-3DV,"2026-07-13 19:49:09",0.889,20,"yanwenwang2001,zjwxdu,zyliangk"
2163,16730061,hiros,"2026-08-27 04:30:28",0.889,5,hiroshige1
2164,16766767,Taeung,"2026-09-05 02:01:02",0.889,3,nabi744
2165,16471667,"Long Hu","2026-07-04 11:05:20",0.889,2,longhul
2166,16454578,"Ehimen Nathaniel","2026-07-09 04:06:57",0.889,25,ehimennathan
2167,16453875,Aryan,"2026-07-21 22:26:31",0.889,6,perseus7
2168,16468006,"Sean Jones","2026-07-10 13:07:59",0.889,12,seanjones444
2169,16456923,"RITTWIK BHOWMICK","2026-07-09 04:15:57",0.889,11,rittwikbhowmick
2170,16511757,Vulcain,"2026-07-09 13:07:22",0.889,2,redachenna
2171,16463733,"Gopal Krishna Gundumalla","2026-07-24 14:19:46",0.889,54,gopalkrishnag
2172,16516477,"yousef Elshahat","2026-07-10 11:48:16",0.889,1,yousefelshahat2
2173,16491480,"Amrit D","2026-07-11 00:13:12",0.889,8,amritad7
2174,16458703,"Raiyana Rufaida","2026-07-12 12:14:21",0.889,4,shes1r
2175,16455668,JuseTiz,"2026-07-25 05:16:10",0.889,5,jusetiz
2176,16567145,yun,"2026-07-20 21:49:06",0.889,5,yuyumarupython
2177,16587419,"Edson Souza","2026-07-26 10:00:44",0.889,7,edsonsouzaids
2178,16624258,Kazuhiro_Yogo,"2026-08-24 08:23:11",0.889,4,kazuhiroyogo
2179,16663920,Keisuke,"2026-08-06 23:26:04",0.889,4,kesuke
2180,16591459,nike28,"2026-08-27 07:03:27",0.889,1,koheinagai
2181,16453521,"Muhammad Haaris 27083","2026-09-04 04:11:33",0.889,3,muhammadhaaris27083
2182,16890599,Bin.Han,"2026-09-14 13:13:40",0.889,4,binhan0514
2183,16512539,"Han-Tang Chen","2026-07-09 14:37:12",0.889,1,hantangchen
2184,16507179,Flin,"2026-07-11 06:50:24",0.889,1,linf545
2185,16501854,"Navodita Mathur","2026-07-20 20:17:49",0.889,1,navoditamathur
2186,16893357,Hestarico,"2026-09-15 07:09:46",0.889,2,hestarico
2187,16882804,dottaj,"2026-09-14 14:35:17",0.889,6,dottaj
2188,16459308,aido,"2026-07-14 19:26:58",0.889,8,aido05
2189,16617872,oai,"2026-07-30 07:42:42",0.889,1,jackeson
2190,16652448,karnezz,"2026-08-03 13:21:57",0.889,1,danischaparov
2191,16454731,kwang,"2026-08-04 13:17:22",0.889,4,gmhost
2192,16769405,yw8837,"2026-09-06 08:27:43",0.889,29,yw8837
2193,16712879,NicolasCayuela,"2026-08-12 22:11:09",0.889,5,nicolascayuela9
2194,16806423,simmons1025,"2026-09-06 15:34:19",0.889,15,simmons1025
2195,16459671,"Joey Fredrickson","2026-07-08 13:12:25",0.889,12,joeyfredrickson
2196,16808990,"Pratyush Bhardwaj","2026-09-06 09:38:30",0.888,6,kakarotlucfierr
2197,16488188,L1a0JH,"2026-07-06 16:21:46",0.888,6,coolkid14122
2198,16455347,"Kapilraj R","2026-08-29 17:40:01",0.888,4,kapilrajr
2199,16488723,techtech69,"2026-09-13 16:45:23",0.888,5,techtech69
2200,16718485,AB_Melhem,"2026-08-16 22:57:25",0.888,12,kenjimelhem
2201,16606643,Cell-Fish,"2026-08-07 15:34:13",0.888,3,nayancsejust
2202,16506441,happylongliveduck!,"2026-08-12 10:40:48",0.888,5,happylongliveduck
2203,16697859,Nasser,"2026-08-10 12:37:08",0.888,3,nchams3
2204,16579496,"Sidharth Hulyalkar","2026-08-20 07:13:11",0.888,5,sidharthhulyalkar21
2205,16756523,"Shashikant Bind","2026-09-11 06:42:11",0.888,14,shashikantbind123
2206,16619354,"shinji niwa","2026-08-07 09:34:26",0.887,2,niwashing
2207,16576896,SeMe4K0,"2026-07-30 12:25:21",0.887,6,seme4k0
2208,16507510,Derrick168,"2026-08-12 13:00:07",0.887,46,derrick168
2209,16591651,Sere1n,"2026-07-28 16:47:48",0.887,11,chacc0
2210,16878312,viohub,"2026-09-12 13:05:49",0.887,2,victorogobi
2211,16624005,"Pengcheng Zhang1991","2026-08-12 01:24:50",0.887,3,pengchengzhang1991
2212,16470910,HY00YH,"2026-09-14 04:53:08",0.887,34,hy00yh
2213,16458862,doheon114,"2026-07-06 16:13:07",0.887,10,doheon114
2214,16484932,YellwoJune083,"2026-07-06 12:02:35",0.887,10,yellwojune083
2215,16470269,"Sebastian Fuchs","2026-07-12 23:33:44",0.887,3,sfuchs1
2216,16510353,magp,"2026-07-19 05:25:18",0.887,13,wjdzxh
2217,16592929,Fukuty,"2026-07-28 15:45:23",0.887,1,fukuta0614
2218,16584326,"Roy Wei","2026-08-02 18:19:24",0.887,2,renyiwei
2219,16670561,"Benz Sniper","2026-08-06 23:31:04",0.887,3,ahmadabdoumalickdiop
2220,16751594,"qw yi123","2026-08-22 01:40:13",0.887,1,qwyi123
2221,16806737,"Ashok Kumar Garain","2026-09-02 06:50:35",0.887,1,ashokkumargarain
2222,16794146,"Xero Scythe","2026-09-02 18:36:03",0.887,2,xeroscythe
2223,16579303,kakuteki,"2026-09-12 00:40:21",0.887,4,kakuteki
2224,16725464,junseonglee11,"2026-08-22 11:51:09",0.887,6,junseonglee11
2225,16766382,"Krishna Mohan Shah","2026-09-01 07:43:46",0.887,2,krishnamohanshah
2226,16856120,"Alex Lenzi","2026-09-14 06:52:07",0.886,7,alexlenzi
2227,16492713,sakuya1652,"2026-07-10 06:19:13",0.886,6,sakuya1652
2228,16860314,"Heidi Chen","2026-09-14 01:01:28",0.886,25,gradgen
2229,16495947,"Gaurav Aggarwal","2026-07-15 18:32:19",0.886,4,gauravaggarwal08
2230,16510488,SicilyTing,"2026-07-09 03:03:59",0.886,1,sicilyting
2231,16473786,mmath2,"2026-07-11 04:28:33",0.886,2,mmath2
2232,16457737,"ali sardar","2026-09-05 08:57:36",0.886,7,alisardar
2233,16583439,cyberia,"2026-07-22 07:59:21",0.886,1,cyberia
2234,16455021,IKD,"2026-09-01 06:02:44",0.886,6,makotoikeda
2235,16504417,"Vishnu R Mohan","2026-07-26 16:56:07",0.886,10,vishnurmohan
2236,16517954,"Mr Peponee","2026-08-02 17:55:49",0.886,12,mrpeponee
2237,16632526,"Ritu bu","2026-07-31 16:19:17",0.886,1,bariarituratibhai
2238,16611205,"Dipan Shaw","2026-08-03 23:53:41",0.886,1,dipanshaw003
2239,16678696,"Yessine Zghal","2026-08-07 03:46:46",0.886,6,yessinezghal
2240,16509996,"Alexandre Pedrosa","2026-09-14 21:44:22",0.886,12,alexandrepedrosai
2241,16587422,sebastian,"2026-09-09 08:48:52",0.886,9,sebastianvpal
2242,16886944,"Zhanshuo Zhang 67","2026-09-14 08:42:49",0.886,7,zhanshuozhang67
2243,16888998,"Xianqi Yu","2026-09-15 05:29:49",0.886,10,xianqiyu
2244,16860375,Mileshin,"2026-09-15 05:27:16",0.886,25,indexdev
2245,16565473,Shin7jp,"2026-07-20 13:33:18",0.886,12,shin7jp
2246,16850627,つるげーねふ,"2026-09-14 01:56:44",0.886,4,atom7666
2247,16884876,"Ave Zhang","2026-09-15 05:45:02",0.886,10,macroave
2248,16458748,SeaEag1e,"2026-07-05 11:52:22",0.886,2,seaeag1e
2249,16458239,Chrysan,"2026-07-05 14:24:42",0.886,2,dzakyprastiadi
2250,16490846,"Ángel Jacinto Sánchez Ruiz","2026-09-14 14:31:13",0.886,2,sacuscreed
2251,16456185,QIGESHIJIE,"2026-07-06 01:44:27",0.886,20,qigeshijie
2252,16885380,QSynPrim,"2026-09-14 13:11:26",0.886,5,ksmashhero
2253,16730752,appu2431,"2026-09-09 13:39:05",0.886,25,appu2431
2254,16858936,"Debra Zhang","2026-09-15 05:11:50",0.886,25,gptkernel
2255,16690015,"In-cheol Shin","2026-08-09 05:44:15",0.886,3,incheolshin97
2256,16786510,starkhushi,"2026-09-01 10:18:33",0.886,3,starkhushi
2257,16511535,Nirvana,"2026-07-22 03:48:08",0.886,8,alchemist101
2258,16858970,NormDL,"2026-09-15 05:14:17",0.886,28,normbox
2259,16454238,"Dig Bick in Pight Tussy","2026-09-13 18:37:14",0.885,5,"accelra,finnvnoi,izukia"
2260,16658995,gktdgktdgktd,"2026-08-05 08:58:07",0.885,7,gktdgktdgktd
2261,16854544,"Bu Jiabao","2026-09-14 11:58:54",0.885,5,bujiabao
2262,16458781,"Arkajyoti Sarkar","2026-09-14 11:47:26",0.885,6,arksrk26
2263,16588223,hibscolony,"2026-07-23 11:28:45",0.885,1,hibscolony
2264,16692019,"Antonio Trias","2026-08-17 18:37:42",0.885,4,tronpil
2265,16623002,"kavaua ","2026-08-25 21:57:20",0.885,4,kavaua
2266,16583081,"Md Farhad Hussain","2026-07-21 19:56:38",0.885,1,mdfarhadhussain
2267,16860015,"zeta kang","2026-09-15 05:18:33",0.885,25,knnzeta
