name,size,creationDate
train/6bba_1d0d8384.zarr/0/c/32/0/0/0,4364381,2026-06-26 18:24:57.283000
train/6bba_1d0d8384.zarr/0/c/33/0/0/0,4350588,2026-06-26 18:24:49.451000
train/6bba_1d0d8384.zarr/0/c/34/0/0/0,4346995,2026-06-26 18:24:51.042000
train/6bba_1d0d8384.zarr/0/c/35/0/0/0,4340806,2026-06-26 18:24:49.794000
train/6bba_1d0d8384.zarr/0/c/36/0/0/0,4347062,2026-06-26 18:24:54.770000
train/6bba_1d0d8384.zarr/0/c/37/0/0/0,4335854,2026-06-26 18:24:58.411000
train/6bba_1d0d8384.zarr/0/c/38/0/0/0,4331868,2026-06-26 18:24:58.173000
train/6bba_1d0d8384.zarr/0/c/39/0/0/0,4326778,2026-06-26 18:24:52.145000
train/6bba_1d0d8384.zarr/0/c/4/0/0/0,4287679,2026-06-26 18:24:51.613000
train/6bba_1d0d8384.zarr/0/c/40/0/0/0,4311967,2026-06-26 18:24:48.817000
train/6bba_1d0d8384.zarr/0/c/41/0/0/0,4314722,2026-06-26 18:24:52.499000
train/6bba_1d0d8384.zarr/0/c/42/0/0/0,4313577,2026-06-26 18:24:53.864000
train/6bba_1d0d8384.zarr/0/c/43/0/0/0,4298004,2026-06-26 18:24:59.572000
train/6bba_1d0d8384.zarr/0/c/44/0/0/0,4298975,2026-06-26 18:24:55.578000
train/6bba_1d0d8384.zarr/0/c/45/0/0/0,4282956,2026-06-26 18:24:50.905000
train/6bba_1d0d8384.zarr/0/c/46/0/0/0,4265127,2026-06-26 18:24:49.866000
train/6bba_1d0d8384.zarr/0/c/47/0/0/0,4242741,2026-06-26 18:24:52.378000
train/6bba_1d0d8384.zarr/0/c/48/0/0/0,4240803,2026-06-26 18:24:48.162000
train/6bba_1d0d8384.zarr/0/c/49/0/0/0,4231146,2026-06-26 18:24:49.530000
train/6bba_1d0d8384.zarr/0/c/5/0/0/0,4287713,2026-06-26 18:24:58.580000
train/6bba_1d0d8384.zarr/0/c/50/0/0/0,4218298,2026-06-26 18:24:53.376000
train/6bba_1d0d8384.zarr/0/c/51/0/0/0,4218298,2026-06-26 18:24:53.605000
train/6bba_1d0d8384.zarr/0/c/52/0/0/0,4195597,2026-06-26 18:24:54.970000
train/6bba_1d0d8384.zarr/0/c/53/0/0/0,4185300,2026-06-26 18:24:57.599000
train/6bba_1d0d8384.zarr/0/c/54/0/0/0,4170148,2026-06-26 18:24:55.169000
train/6bba_1d0d8384.zarr/0/c/55/0/0/0,4164853,2026-06-26 18:24:57.181000
train/6bba_1d0d8384.zarr/0/c/56/0/0/0,4162986,2026-06-26 18:24:54.573000
train/6bba_1d0d8384.zarr/0/c/57/0/0/0,4151306,2026-06-26 18:24:55.062000
train/6bba_1d0d8384.zarr/0/c/58/0/0/0,4146888,2026-06-26 18:24:57.776000
train/6bba_1d0d8384.zarr/0/c/59/0/0/0,4142829,2026-06-26 18:24:51.490000
train/6bba_1d0d8384.zarr/0/c/6/0/0/0,4286288,2026-06-26 18:24:55.722000
train/6bba_1d0d8384.zarr/0/c/60/0/0/0,4142829,2026-06-26 18:24:59.685000
train/6bba_1d0d8384.zarr/0/c/61/0/0/0,4142829,2026-06-26 18:24:49.215000
train/6bba_1d0d8384.zarr/0/c/62/0/0/0,4142829,2026-06-26 18:24:57.889000
train/6bba_1d0d8384.zarr/0/c/63/0/0/0,4129450,2026-06-26 18:24:53.496000
train/6bba_1d0d8384.zarr/0/c/64/0/0/0,4124154,2026-06-26 18:24:48.258000
train/6bba_1d0d8384.zarr/0/c/65/0/0/0,4126341,2026-06-26 18:24:58.270000
train/6bba_1d0d8384.zarr/0/c/66/0/0/0,4115923,2026-06-26 18:24:49.061000
train/6bba_1d0d8384.zarr/0/c/67/0/0/0,4112147,2026-06-26 18:24:54.689000
train/6bba_1d0d8384.zarr/0/c/68/0/0/0,4101527,2026-06-26 18:24:55.822000
train/6bba_1d0d8384.zarr/0/c/69/0/0/0,4097555,2026-06-26 18:24:51.035000
train/6bba_1d0d8384.zarr/0/c/7/0/0/0,4298402,2026-06-26 18:24:54.272000
train/6bba_1d0d8384.zarr/0/c/70/0/0/0,4082330,2026-06-26 18:24:51.832000
train/6bba_1d0d8384.zarr/0/c/71/0/0/0,4080960,2026-06-26 18:24:51.921000
train/6bba_1d0d8384.zarr/0/c/72/0/0/0,4080960,2026-06-26 18:24:52.697000
train/6bba_1d0d8384.zarr/0/c/73/0/0/0,4076962,2026-06-26 18:24:48.976000
train/6bba_1d0d8384.zarr/0/c/74/0/0/0,4069729,2026-06-26 18:24:55.430000
train/6bba_1d0d8384.zarr/0/c/75/0/0/0,4063424,2026-06-26 18:24:51.664000
train/6bba_1d0d8384.zarr/0/c/76/0/0/0,4056541,2026-06-26 18:24:50.427000
train/6bba_1d0d8384.zarr/0/c/77/0/0/0,4050880,2026-06-26 18:24:48.681000
train/6bba_1d0d8384.zarr/0/c/78/0/0/0,4042688,2026-06-26 18:24:49.978000
train/6bba_1d0d8384.zarr/0/c/79/0/0/0,4039368,2026-06-26 18:24:56.949000
train/6bba_1d0d8384.zarr/0/c/8/0/0/0,4304894,2026-06-26 18:24:52.046000
train/6bba_1d0d8384.zarr/0/c/80/0/0/0,4028711,2026-06-26 18:24:57.095000
train/6bba_1d0d8384.zarr/0/c/81/0/0/0,4031112,2026-06-26 18:24:59.093000
train/6bba_1d0d8384.zarr/0/c/82/0/0/0,4027331,2026-06-26 18:24:59.039000
train/6bba_1d0d8384.zarr/0/c/83/0/0/0,4028058,2026-06-26 18:24:53.703000
train/6bba_1d0d8384.zarr/0/c/84/0/0/0,4018389,2026-06-26 18:24:51.733000
train/6bba_1d0d8384.zarr/0/c/85/0/0/0,4018389,2026-06-26 18:24:56.826000
train/6bba_1d0d8384.zarr/0/c/86/0/0/0,4027402,2026-06-26 18:24:54.832000
train/6bba_1d0d8384.zarr/0/c/87/0/0/0,4015350,2026-06-26 18:24:56.192000
train/6bba_1d0d8384.zarr/0/c/88/0/0/0,4009945,2026-06-26 18:24:57.035000
train/6bba_1d0d8384.zarr/0/c/89/0/0/0,4013177,2026-06-26 18:24:50.744000
train/6bba_1d0d8384.zarr/0/c/9/0/0/0,4302720,2026-06-26 18:24:52.436000
train/6bba_1d0d8384.zarr/0/c/90/0/0/0,4013177,2026-06-26 18:24:56.002000
train/6bba_1d0d8384.zarr/0/c/91/0/0/0,4013177,2026-06-26 18:24:55.284000
train/6bba_1d0d8384.zarr/0/c/92/0/0/0,4001750,2026-06-26 18:24:57.412000
train/6bba_1d0d8384.zarr/0/c/93/0/0/0,3994825,2026-06-26 18:24:48.852000
train/6bba_1d0d8384.zarr/0/c/94/0/0/0,4002578,2026-06-26 18:24:58.747000
train/6bba_1d0d8384.zarr/0/c/95/0/0/0,3988491,2026-06-26 18:24:50.531000
train/6bba_1d0d8384.zarr/0/c/96/0/0/0,3976618,2026-06-26 18:24:49.309000
train/6bba_1d0d8384.zarr/0/c/97/0/0/0,3976778,2026-06-26 18:24:55.965000
train/6bba_1d0d8384.zarr/0/c/98/0/0/0,3977281,2026-06-26 18:24:53.257000
train/6bba_1d0d8384.zarr/0/c/99/0/0/0,3967422,2026-06-26 18:24:52.887000
train/6bba_1d0d8384.zarr/0/zarr.json,760,2026-06-26 18:24:59.728000
train/6bba_1d0d8384.zarr/zarr.json,1265,2026-06-26 18:24:59.740000
train/6bba_1ebfb80d.geff/edges/ids/c/0/0,2073,2026-06-26 18:26:53.187000
train/6bba_1ebfb80d.geff/edges/ids/zarr.json,636,2026-06-26 18:26:53.180000
train/6bba_1ebfb80d.geff/edges/props/zarr.json,99,2026-06-26 18:26:53.156000
train/6bba_1ebfb80d.geff/edges/zarr.json,99,2026-06-26 18:26:53.220000
train/6bba_1ebfb80d.geff/nodes/ids/c/0,1121,2026-06-26 18:26:53.155000
train/6bba_1ebfb80d.geff/nodes/ids/zarr.json,618,2026-06-26 18:26:53.153000
train/6bba_1ebfb80d.geff/nodes/props/t/values/c/0,216,2026-06-26 18:26:54.407000
train/6bba_1ebfb80d.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:26:53.158000
train/6bba_1ebfb80d.geff/nodes/props/t/zarr.json,99,2026-06-26 18:26:53.229000
train/6bba_1ebfb80d.geff/nodes/props/x/values/c/0,810,2026-06-26 18:26:53.164000
train/6bba_1ebfb80d.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:26:53.263000
train/6bba_1ebfb80d.geff/nodes/props/x/zarr.json,99,2026-06-26 18:26:53.150000
train/6bba_1ebfb80d.geff/nodes/props/y/values/c/0,804,2026-06-26 18:26:53.173000
train/6bba_1ebfb80d.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:26:53.588000
train/6bba_1ebfb80d.geff/nodes/props/y/zarr.json,99,2026-06-26 18:26:53.157000
train/6bba_1ebfb80d.geff/nodes/props/z/values/c/0,588,2026-06-26 18:26:53.186000
train/6bba_1ebfb80d.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:26:53.159000
train/6bba_1ebfb80d.geff/nodes/props/z/zarr.json,99,2026-06-26 18:26:53.161000
train/6bba_1ebfb80d.geff/nodes/props/zarr.json,99,2026-06-26 18:26:53.154000
train/6bba_1ebfb80d.geff/nodes/zarr.json,99,2026-06-26 18:26:53.178000
train/6bba_1ebfb80d.geff/zarr.json,2100,2026-06-26 18:26:54.217000
train/6bba_1ebfb80d.zarr/0/c/0/0/0/0,4084569,2026-06-26 18:21:24.791000
train/6bba_1ebfb80d.zarr/0/c/1/0/0/0,4068479,2026-06-26 18:21:23.774000
train/6bba_1ebfb80d.zarr/0/c/10/0/0/0,4001949,2026-06-26 18:21:27.472000
train/6bba_1ebfb80d.zarr/0/c/11/0/0/0,3994095,2026-06-26 18:21:25.426000
train/6bba_1ebfb80d.zarr/0/c/12/0/0/0,4025128,2026-06-26 18:21:20.741000
train/6bba_1ebfb80d.zarr/0/c/13/0/0/0,4001598,2026-06-26 18:21:21.913000
train/6bba_1ebfb80d.zarr/0/c/14/0/0/0,4002892,2026-06-26 18:21:23.628000
train/6bba_1ebfb80d.zarr/0/c/15/0/0/0,3993503,2026-06-26 18:21:24.956000
train/6bba_1ebfb80d.zarr/0/c/16/0/0/0,3991171,2026-06-26 18:21:27.700000
train/6bba_1ebfb80d.zarr/0/c/17/0/0/0,3991171,2026-06-26 18:21:30.366000
train/6bba_1ebfb80d.zarr/0/c/18/0/0/0,3977711,2026-06-26 18:21:29.795000
train/6bba_1ebfb80d.zarr/0/c/19/0/0/0,3971191,2026-06-26 18:21:21.983000
train/6bba_1ebfb80d.zarr/0/c/2/0/0/0,4062071,2026-06-26 18:21:20.181000
train/6bba_1ebfb80d.zarr/0/c/20/0/0/0,3956885,2026-06-26 18:21:23.906000
train/6bba_1ebfb80d.zarr/0/c/21/0/0/0,3943389,2026-06-26 18:21:25.296000
train/6bba_1ebfb80d.zarr/0/c/22/0/0/0,3948480,2026-06-26 18:21:30.332000
train/6bba_1ebfb80d.zarr/0/c/23/0/0/0,3939065,2026-06-26 18:21:18.914000
train/6bba_1ebfb80d.zarr/0/c/24/0/0/0,3952371,2026-06-26 18:21:24.019000
train/6bba_1ebfb80d.zarr/0/c/25/0/0/0,3952371,2026-06-26 18:21:19.027000
train/6bba_1ebfb80d.zarr/0/c/26/0/0/0,3943639,2026-06-26 18:21:30.856000
train/6bba_1ebfb80d.zarr/0/c/27/0/0/0,3942581,2026-06-26 18:21:29.559000
train/6bba_1ebfb80d.zarr/0/c/28/0/0/0,3940701,2026-06-26 18:21:29.154000
train/6bba_1ebfb80d.zarr/0/c/29/0/0/0,3939333,2026-06-26 18:21:20.349000
train/6bba_1ebfb80d.zarr/0/c/3/0/0/0,4030598,2026-06-26 18:21:24.248000
train/6bba_1ebfb80d.zarr/0/c/30/0/0/0,3965352,2026-06-26 18:21:22.877000
train/6bba_1ebfb80d.zarr/0/c/31/0/0/0,3979368,2026-06-26 18:21:30.145000
train/6bba_1ebfb80d.zarr/0/c/32/0/0/0,3984178,2026-06-26 18:21:28.355000
train/6bba_1ebfb80d.zarr/0/c/33/0/0/0,3982375,2026-06-26 18:21:19.959000
train/6bba_1ebfb80d.zarr/0/c/34/0/0/0,3985559,2026-06-26 18:21:21.474000
train/6bba_1ebfb80d.zarr/0/c/35/0/0/0,3980669,2026-06-26 18:21:20.468000
train/6bba_1ebfb80d.zarr/0/c/36/0/0/0,3980826,2026-06-26 18:21:25.768000
train/6bba_1ebfb80d.zarr/0/c/37/0/0/0,3980844,2026-06-26 18:21:29.406000
train/6bba_1ebfb80d.zarr/0/c/38/0/0/0,3990264,2026-06-26 18:21:29.146000
train/6bba_1ebfb80d.zarr/0/c/39/0/0/0,3989485,2026-06-26 18:21:22.796000
train/6bba_1ebfb80d.zarr/0/c/4/0/0/0,4033019,2026-06-26 18:21:22.236000
train/6bba_1ebfb80d.zarr/0/c/40/0/0/0,3998742,2026-06-26 18:21:19.246000
train/6bba_1ebfb80d.zarr/0/c/41/0/0/0,3995275,2026-06-26 18:21:23.338000
train/6bba_1ebfb80d.zarr/0/c/42/0/0/0,4006023,2026-06-26 18:21:24.715000
train/6bba_1ebfb80d.zarr/0/c/43/0/0/0,4004317,2026-06-26 18:21:30.498000
train/6bba_1ebfb80d.zarr/0/c/44/0/0/0,4004306,2026-06-26 18:21:26.662000
train/6bba_1ebfb80d.zarr/0/c/45/0/0/0,4008500,2026-06-26 18:21:21.386000
train/6bba_1ebfb80d.zarr/0/c/46/0/0/0,4011298,2026-06-26 18:21:20.576000
train/6bba_1ebfb80d.zarr/0/c/47/0/0/0,4024633,2026-06-26 18:21:23.069000
train/6bba_1ebfb80d.zarr/0/c/48/0/0/0,4030662,2026-06-26 18:21:18.720000
train/6bba_1ebfb80d.zarr/0/c/49/0/0/0,4030662,2026-06-26 18:21:20.089000
train/6bba_1ebfb80d.zarr/0/c/5/0/0/0,4027920,2026-06-26 18:21:29.644000
train/6bba_1ebfb80d.zarr/0/c/50/0/0/0,4035704,2026-06-26 18:21:24.308000
train/6bba_1ebfb80d.zarr/0/c/51/0/0/0,4039507,2026-06-26 18:21:24.516000
train/6bba_1ebfb80d.zarr/0/c/52/0/0/0,4029944,2026-06-26 18:21:26.045000
train/6bba_1ebfb80d.zarr/0/c/53/0/0/0,4029962,2026-06-26 18:21:28.636000
train/6bba_1ebfb80d.zarr/0/c/54/0/0/0,4028900,2026-06-26 18:21:26.332000
train/6bba_1ebfb80d.zarr/0/c/55/0/0/0,4038084,2026-06-26 18:21:28.331000
train/6bba_1ebfb80d.zarr/0/c/56/0/0/0,4046676,2026-06-26 18:21:25.603000
train/6bba_1ebfb80d.zarr/0/c/57/0/0/0,4044690,2026-06-26 18:21:26.160000
train/6bba_1ebfb80d.zarr/0/c/58/0/0/0,4044690,2026-06-26 18:21:28.723000
train/6bba_1ebfb80d.zarr/0/c/59/0/0/0,4044690,2026-06-26 18:21:22.102000
train/6bba_1ebfb80d.zarr/0/c/6/0/0/0,4027086,2026-06-26 18:21:26.804000
train/6bba_1ebfb80d.zarr/0/c/60/0/0/0,4044690,2026-06-26 18:21:30.718000
train/6bba_1ebfb80d.zarr/0/c/61/0/0/0,4036382,2026-06-26 18:21:19.811000
train/6bba_1ebfb80d.zarr/0/c/62/0/0/0,4022746,2026-06-26 18:21:28.851000
train/6bba_1ebfb80d.zarr/0/c/63/0/0/0,4022860,2026-06-26 18:21:24.439000
train/6bba_1ebfb80d.zarr/0/c/64/0/0/0,4020068,2026-06-26 18:21:18.785000
train/6bba_1ebfb80d.zarr/0/c/65/0/0/0,4017344,2026-06-26 18:21:29.275000
train/6bba_1ebfb80d.zarr/0/c/66/0/0/0,4006486,2026-06-26 18:21:19.647000
train/6bba_1ebfb80d.zarr/0/c/67/0/0/0,4002712,2026-06-26 18:21:25.731000
train/6bba_1ebfb80d.zarr/0/c/68/0/0/0,3992707,2026-06-26 18:21:26.902000
train/6bba_1ebfb80d.zarr/0/c/69/0/0/0,3969841,2026-06-26 18:21:21.875000
train/6bba_1ebfb80d.zarr/0/c/7/0/0/0,4015429,2026-06-26 18:21:25.089000
train/6bba_1ebfb80d.zarr/0/c/70/0/0/0,3969841,2026-06-26 18:21:22.567000
train/6bba_1ebfb80d.zarr/0/c/71/0/0/0,3946751,2026-06-26 18:21:22.573000
train/6bba_1ebfb80d.zarr/0/c/72/0/0/0,3932481,2026-06-26 18:21:23.454000
train/6bba_1ebfb80d.zarr/0/c/73/0/0/0,3924639,2026-06-26 18:21:19.504000
train/6bba_1ebfb80d.zarr/0/c/74/0/0/0,3903950,2026-06-26 18:21:26.720000
train/6bba_1ebfb80d.zarr/0/c/75/0/0/0,3885159,2026-06-26 18:21:22.298000
train/6bba_1ebfb80d.zarr/0/c/76/0/0/0,3870480,2026-06-26 18:21:20.924000
train/6bba_1ebfb80d.zarr/0/c/77/0/0/0,3858114,2026-06-26 18:21:19.153000
train/6bba_1ebfb80d.zarr/0/c/78/0/0/0,3841091,2026-06-26 18:21:20.659000
train/6bba_1ebfb80d.zarr/0/c/79/0/0/0,3809544,2026-06-26 18:21:27.875000
train/6bba_1ebfb80d.zarr/0/c/8/0/0/0,4018550,2026-06-26 18:21:22.729000
train/6bba_1ebfb80d.zarr/0/c/80/0/0/0,3791384,2026-06-26 18:21:28.105000
train/6bba_1ebfb80d.zarr/0/c/81/0/0/0,3757675,2026-06-26 18:21:29.981000
train/6bba_1ebfb80d.zarr/0/c/82/0/0/0,3740519,2026-06-26 18:21:29.894000
train/6bba_1ebfb80d.zarr/0/c/83/0/0/0,3740519,2026-06-26 18:21:24.607000
train/6bba_1ebfb80d.zarr/0/c/84/0/0/0,3682585,2026-06-26 18:21:22.436000
train/6bba_1ebfb80d.zarr/0/c/85/0/0/0,3665288,2026-06-26 18:21:27.795000
train/6bba_1ebfb80d.zarr/0/c/86/0/0/0,3651170,2026-06-26 18:21:25.878000
train/6bba_1ebfb80d.zarr/0/c/87/0/0/0,3630676,2026-06-26 18:21:27.283000
train/6bba_1ebfb80d.zarr/0/c/88/0/0/0,3630676,2026-06-26 18:21:27.952000
train/6bba_1ebfb80d.zarr/0/c/89/0/0/0,3630676,2026-06-26 18:21:21.127000
train/6bba_1ebfb80d.zarr/0/c/9/0/0/0,4006264,2026-06-26 18:21:23.248000
train/6bba_1ebfb80d.zarr/0/c/90/0/0/0,3591800,2026-06-26 18:21:27.126000
train/6bba_1ebfb80d.zarr/0/c/91/0/0/0,3590043,2026-06-26 18:21:26.393000
train/6bba_1ebfb80d.zarr/0/c/92/0/0/0,3573140,2026-06-26 18:21:28.446000
train/6bba_1ebfb80d.zarr/0/c/93/0/0/0,3559896,2026-06-26 18:21:19.414000
train/6bba_1ebfb80d.zarr/0/c/94/0/0/0,3558517,2026-06-26 18:21:29.708000
train/6bba_1ebfb80d.zarr/0/c/95/0/0/0,3554324,2026-06-26 18:21:21.057000
train/6bba_1ebfb80d.zarr/0/c/96/0/0/0,3548254,2026-06-26 18:21:19.844000
train/6bba_1ebfb80d.zarr/0/c/97/0/0/0,3553460,2026-06-26 18:21:27.019000
train/6bba_1ebfb80d.zarr/0/c/98/0/0/0,3552733,2026-06-26 18:21:24.199000
train/6bba_1ebfb80d.zarr/0/c/99/0/0/0,3553657,2026-06-26 18:21:23.821000
train/6bba_1ebfb80d.zarr/0/zarr.json,760,2026-06-26 18:21:30.795000
train/6bba_1ebfb80d.zarr/zarr.json,1289,2026-06-26 18:21:30.802000
train/6bba_1f58c2f6.geff/edges/ids/c/0/0,1035,2026-06-26 18:33:13.722000
train/6bba_1f58c2f6.geff/edges/ids/zarr.json,636,2026-06-26 18:33:13.724000
train/6bba_1f58c2f6.geff/edges/props/zarr.json,99,2026-06-26 18:33:13.719000
train/6bba_1f58c2f6.geff/edges/zarr.json,99,2026-06-26 18:33:13.790000
train/6bba_1f58c2f6.geff/nodes/ids/c/0,665,2026-06-26 18:33:13.736000
train/6bba_1f58c2f6.geff/nodes/ids/zarr.json,618,2026-06-26 18:33:13.719000
train/6bba_1f58c2f6.geff/nodes/props/t/values/c/0,185,2026-06-26 18:33:13.710000
train/6bba_1f58c2f6.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:33:13.719000
train/6bba_1f58c2f6.geff/nodes/props/t/zarr.json,99,2026-06-26 18:33:13.754000
train/6bba_1f58c2f6.geff/nodes/props/x/values/c/0,357,2026-06-26 18:33:13.725000
train/6bba_1f58c2f6.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:33:13.722000
train/6bba_1f58c2f6.geff/nodes/props/x/zarr.json,99,2026-06-26 18:33:13.710000
train/6bba_1f58c2f6.geff/nodes/props/y/values/c/0,357,2026-06-26 18:33:13.703000
train/6bba_1f58c2f6.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:33:13.701000
train/6bba_1f58c2f6.geff/nodes/props/y/zarr.json,99,2026-06-26 18:33:13.735000
train/6bba_1f58c2f6.geff/nodes/props/z/values/c/0,302,2026-06-26 18:33:13.726000
train/6bba_1f58c2f6.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:33:13.700000
train/6bba_1f58c2f6.geff/nodes/props/z/zarr.json,99,2026-06-26 18:33:13.700000
train/6bba_1f58c2f6.geff/nodes/props/zarr.json,99,2026-06-26 18:33:13.720000
train/6bba_1f58c2f6.geff/nodes/zarr.json,99,2026-06-26 18:33:13.742000
train/6bba_1f58c2f6.geff/zarr.json,2101,2026-06-26 18:33:13.715000
train/6bba_1f58c2f6.zarr/0/c/0/0/0/0,4743612,2026-06-26 18:33:20.956000
train/6bba_1f58c2f6.zarr/0/c/1/0/0/0,4749722,2026-06-26 18:33:19.689000
train/6bba_1f58c2f6.zarr/0/c/10/0/0/0,4786576,2026-06-26 18:33:23.712000
train/6bba_1f58c2f6.zarr/0/c/11/0/0/0,4787247,2026-06-26 18:33:21.435000
train/6bba_1f58c2f6.zarr/0/c/12/0/0/0,4792077,2026-06-26 18:33:16.775000
train/6bba_1f58c2f6.zarr/0/c/13/0/0/0,4791703,2026-06-26 18:33:17.721000
train/6bba_1f58c2f6.zarr/0/c/14/0/0/0,4803087,2026-06-26 18:33:19.536000
train/6bba_1f58c2f6.zarr/0/c/15/0/0/0,4803087,2026-06-26 18:33:21.072000
train/6bba_1f58c2f6.zarr/0/c/16/0/0/0,4795720,2026-06-26 18:33:23.788000
train/6bba_1f58c2f6.zarr/0/c/17/0/0/0,4805161,2026-06-26 18:33:26.820000
train/6bba_1f58c2f6.zarr/0/c/18/0/0/0,4804734,2026-06-26 18:33:26.160000
train/6bba_1f58c2f6.zarr/0/c/19/0/0/0,4802214,2026-06-26 18:33:17.900000
train/6bba_1f58c2f6.zarr/0/c/2/0/0/0,4749722,2026-06-26 18:33:15.661000
train/6bba_1f58c2f6.zarr/0/c/20/0/0/0,4802214,2026-06-26 18:33:19.856000
train/6bba_1f58c2f6.zarr/0/c/21/0/0/0,4802708,2026-06-26 18:33:21.342000
train/6bba_1f58c2f6.zarr/0/c/22/0/0/0,4808859,2026-06-26 18:33:26.652000
train/6bba_1f58c2f6.zarr/0/c/23/0/0/0,4814667,2026-06-26 18:33:14.220000
train/6bba_1f58c2f6.zarr/0/c/24/0/0/0,4815349,2026-06-26 18:33:19.937000
train/6bba_1f58c2f6.zarr/0/c/25/0/0/0,4827004,2026-06-26 18:33:14.374000
train/6bba_1f58c2f6.zarr/0/c/26/0/0/0,4827469,2026-06-26 18:33:27.188000
train/6bba_1f58c2f6.zarr/0/c/27/0/0/0,4829580,2026-06-26 18:33:25.667000
train/6bba_1f58c2f6.zarr/0/c/28/0/0/0,4838925,2026-06-26 18:33:25.198000
train/6bba_1f58c2f6.zarr/0/c/29/0/0/0,4840114,2026-06-26 18:33:15.872000
train/6bba_1f58c2f6.zarr/0/c/3/0/0/0,4758007,2026-06-26 18:33:20.123000
train/6bba_1f58c2f6.zarr/0/c/30/0/0/0,4838751,2026-06-26 18:33:18.788000
train/6bba_1f58c2f6.zarr/0/c/31/0/0/0,4848093,2026-06-26 18:33:26.530000
train/6bba_1f58c2f6.zarr/0/c/32/0/0/0,4854400,2026-06-26 18:33:24.548000
train/6bba_1f58c2f6.zarr/0/c/33/0/0/0,4854598,2026-06-26 18:33:15.454000
train/6bba_1f58c2f6.zarr/0/c/34/0/0/0,4868452,2026-06-26 18:33:17.401000
train/6bba_1f58c2f6.zarr/0/c/35/0/0/0,4873714,2026-06-26 18:33:15.975000
train/6bba_1f58c2f6.zarr/0/c/36/0/0/0,4881969,2026-06-26 18:33:21.867000
train/6bba_1f58c2f6.zarr/0/c/37/0/0/0,4878143,2026-06-26 18:33:25.574000
train/6bba_1f58c2f6.zarr/0/c/38/0/0/0,4877070,2026-06-26 18:33:25.321000
train/6bba_1f58c2f6.zarr/0/c/39/0/0/0,4882253,2026-06-26 18:33:18.653000
train/6bba_1f58c2f6.zarr/0/c/4/0/0/0,4762226,2026-06-26 18:33:18.052000
train/6bba_1f58c2f6.zarr/0/c/40/0/0/0,4880863,2026-06-26 18:33:14.684000
train/6bba_1f58c2f6.zarr/0/c/41/0/0/0,4881751,2026-06-26 18:33:19.265000
train/6bba_1f58c2f6.zarr/0/c/42/0/0/0,4884096,2026-06-26 18:33:20.841000
train/6bba_1f58c2f6.zarr/0/c/43/0/0/0,4873779,2026-06-26 18:33:26.886000
train/6bba_1f58c2f6.zarr/0/c/44/0/0/0,4873779,2026-06-26 18:33:22.924000
train/6bba_1f58c2f6.zarr/0/c/45/0/0/0,4873779,2026-06-26 18:33:17.217000
train/6bba_1f58c2f6.zarr/0/c/46/0/0/0,4873779,2026-06-26 18:33:16.105000
train/6bba_1f58c2f6.zarr/0/c/47/0/0/0,4805914,2026-06-26 18:33:18.924000
train/6bba_1f58c2f6.zarr/0/c/48/0/0/0,4847464,2026-06-26 18:33:13.946000
train/6bba_1f58c2f6.zarr/0/c/49/0/0/0,4817054,2026-06-26 18:33:16.251000
train/6bba_1f58c2f6.zarr/0/c/5/0/0/0,4760455,2026-06-26 18:33:25.846000
train/6bba_1f58c2f6.zarr/0/c/50/0/0/0,4817054,2026-06-26 18:33:20.320000
train/6bba_1f58c2f6.zarr/0/c/51/0/0/0,4795344,2026-06-26 18:33:20.537000
train/6bba_1f58c2f6.zarr/0/c/52/0/0/0,4783112,2026-06-26 18:33:22.531000
train/6bba_1f58c2f6.zarr/0/c/53/0/0/0,4769933,2026-06-26 18:33:24.779000
train/6bba_1f58c2f6.zarr/0/c/54/0/0/0,4745861,2026-06-26 18:33:22.325000
train/6bba_1f58c2f6.zarr/0/c/55/0/0/0,4731455,2026-06-26 18:33:24.363000
train/6bba_1f58c2f6.zarr/0/c/56/0/0/0,4706426,2026-06-26 18:33:21.629000
train/6bba_1f58c2f6.zarr/0/c/57/0/0/0,4672132,2026-06-26 18:33:22.189000
train/6bba_1f58c2f6.zarr/0/c/58/0/0/0,4672132,2026-06-26 18:33:24.876000
train/6bba_1f58c2f6.zarr/0/c/59/0/0/0,4623943,2026-06-26 18:33:17.905000
train/6bba_1f58c2f6.zarr/0/c/6/0/0/0,4760202,2026-06-26 18:33:23.145000
train/6bba_1f58c2f6.zarr/0/c/60/0/0/0,4607008,2026-06-26 18:33:27.005000
train/6bba_1f58c2f6.zarr/0/c/61/0/0/0,4586827,2026-06-26 18:33:15.189000
train/6bba_1f58c2f6.zarr/0/c/62/0/0/0,4586827,2026-06-26 18:33:24.981000
train/6bba_1f58c2f6.zarr/0/c/63/0/0/0,4547756,2026-06-26 18:33:20.458000
train/6bba_1f58c2f6.zarr/0/c/64/0/0/0,4521772,2026-06-26 18:33:14.154000
train/6bba_1f58c2f6.zarr/0/c/65/0/0/0,4497459,2026-06-26 18:33:25.437000
